shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern,participating_entities
shape_000618,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,rdfs:seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,Resource,0,0,0.0,0.0,uniprot.core:Taxon -> rdfs:seeAlso -> Resource,
shape_000468,uniprot.core:Catalytic_Activity_Annotation,http://purl.uniprot.org/core/Catalytic_Activity_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Catalytic_Activity_Annotation -> rdfs:comment -> Resource,
shape_000469,uniprot.core:Caution_Annotation,http://purl.uniprot.org/core/Caution_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Caution_Annotation -> rdfs:comment -> Resource,
shape_000470,uniprot.core:Chain_Annotation,http://purl.uniprot.org/core/Chain_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Chain_Annotation -> rdfs:comment -> Resource,
shape_000471,uniprot.core:Cofactor_Annotation,http://purl.uniprot.org/core/Cofactor_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Cofactor_Annotation -> rdfs:comment -> Resource,
shape_000472,uniprot.core:Compositional_Bias_Annotation,http://purl.uniprot.org/core/Compositional_Bias_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Compositional_Bias_Annotation -> rdfs:comment -> Resource,
shape_000473,uniprot.core:Cross-link_Annotation,http://purl.uniprot.org/core/Cross-link_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Cross-link_Annotation -> rdfs:comment -> Resource,
shape_000474,uniprot.core:Developmental_Stage_Annotation,http://purl.uniprot.org/core/Developmental_Stage_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Developmental_Stage_Annotation -> rdfs:comment -> Resource,
shape_000475,uniprot.core:Disease_Annotation,http://purl.uniprot.org/core/Disease_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Disease_Annotation -> rdfs:comment -> Resource,
shape_000476,uniprot.core:Disruption_Phenotype_Annotation,http://purl.uniprot.org/core/Disruption_Phenotype_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Disruption_Phenotype_Annotation -> rdfs:comment -> Resource,
shape_000477,uniprot.core:Disulfide_Bond_Annotation,http://purl.uniprot.org/core/Disulfide_Bond_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Disulfide_Bond_Annotation -> rdfs:comment -> Resource,
shape_000478,uniprot.core:Domain_Annotation,http://purl.uniprot.org/core/Domain_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Domain_Annotation -> rdfs:comment -> Resource,
shape_000479,uniprot.core:Domain_Extent_Annotation,http://purl.uniprot.org/core/Domain_Extent_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Domain_Extent_Annotation -> rdfs:comment -> Resource,
shape_000550,uniprot.core:Plasmid,http://purl.uniprot.org/core/Plasmid,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Resource,Resource,0,0,0.0,0.0,uniprot.core:Plasmid -> rdfs:label -> Resource,
shape_000481,uniprot.core:Erroneous_Gene_Model_Prediction_Annotation,http://purl.uniprot.org/core/Erroneous_Gene_Model_Prediction_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Erroneous_Gene_Model_Prediction_Annotation -> rdfs:comment -> Resource,
shape_000482,uniprot.core:Erroneous_Initiation_Annotation,http://purl.uniprot.org/core/Erroneous_Initiation_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Erroneous_Initiation_Annotation -> rdfs:comment -> Resource,
shape_000483,uniprot.core:Erroneous_Termination_Annotation,http://purl.uniprot.org/core/Erroneous_Termination_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Erroneous_Termination_Annotation -> rdfs:comment -> Resource,
shape_000484,uniprot.core:Erroneous_Translation_Annotation,http://purl.uniprot.org/core/Erroneous_Translation_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Erroneous_Translation_Annotation -> rdfs:comment -> Resource,
shape_000485,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:External_Sequence -> rdfs:comment -> Resource,
shape_000486,uniprot.core:Frameshift_Annotation,http://purl.uniprot.org/core/Frameshift_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Frameshift_Annotation -> rdfs:comment -> Resource,
shape_000487,uniprot.core:Function_Annotation,http://purl.uniprot.org/core/Function_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Function_Annotation -> rdfs:comment -> Resource,
shape_000488,uniprot.core:Glycosylation_Annotation,http://purl.uniprot.org/core/Glycosylation_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Glycosylation_Annotation -> rdfs:comment -> Resource,
shape_000489,uniprot.core:Induction_Annotation,http://purl.uniprot.org/core/Induction_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Induction_Annotation -> rdfs:comment -> Resource,
shape_000490,uniprot.core:Initiator_Methionine_Annotation,http://purl.uniprot.org/core/Initiator_Methionine_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Initiator_Methionine_Annotation -> rdfs:comment -> Resource,
shape_000491,uniprot.core:Intramembrane_Annotation,http://purl.uniprot.org/core/Intramembrane_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Intramembrane_Annotation -> rdfs:comment -> Resource,
shape_000492,uniprot.core:Kinetics_Annotation,http://purl.uniprot.org/core/Kinetics_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Kinetics_Annotation -> rdfs:comment -> Resource,
shape_000493,uniprot.core:Lipidation_Annotation,http://purl.uniprot.org/core/Lipidation_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Lipidation_Annotation -> rdfs:comment -> Resource,
shape_000480,uniprot.core:Enzyme_Regulation_Annotation,http://purl.uniprot.org/core/Enzyme_Regulation_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Enzyme_Regulation_Annotation -> rdfs:comment -> Resource,
shape_000441,uniprot.core:Structure_Determination_Method,http://purl.uniprot.org/core/Structure_Determination_Method,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,uniprot.core:Structure_Determination_Method -> rdfs:comment -> Literal,
shape_000442,uniprot.core:Database,http://purl.uniprot.org/core/Database,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,uniprot.core:Database -> rdfs:comment -> Literal,
shape_000443,bibo:Journal,http://purl.org/ontology/bibo/Journal,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,bibo:Journal -> rdfs:comment -> Literal,
shape_000444,uniprot.core:Concept,http://purl.uniprot.org/core/Concept,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,uniprot.core:Concept -> rdfs:comment -> Literal,
shape_000445,uniprot.core:Cellular_Component,http://purl.uniprot.org/core/Cellular_Component,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,uniprot.core:Cellular_Component -> rdfs:comment -> Literal,
shape_000446,uniprot.core:Orientation,http://purl.uniprot.org/core/Orientation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,uniprot.core:Orientation -> rdfs:comment -> Literal,
shape_000447,uniprot.core:Topology,http://purl.uniprot.org/core/Topology,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,uniprot.core:Topology -> rdfs:comment -> Literal,
shape_000448,uniprot.core:Absorption_Annotation,http://purl.uniprot.org/core/Absorption_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,uniprot.core:Absorption_Annotation -> rdfs:comment -> Literal,
shape_000449,uniprot.core:Journal_Citation,http://purl.uniprot.org/core/Journal_Citation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Journal_Citation -> rdfs:comment -> Resource,
shape_000450,uniprot.core:Disease,http://purl.uniprot.org/core/Disease,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Disease -> rdfs:comment -> Resource,
shape_000451,uniprot.core:Enzyme,http://purl.uniprot.org/core/Enzyme,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Enzyme -> rdfs:comment -> Resource,
shape_000452,uniprot.core:Proteome,http://purl.uniprot.org/core/Proteome,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Proteome -> rdfs:comment -> Resource,
shape_000467,uniprot.core:Calcium_Binding_Annotation,http://purl.uniprot.org/core/Calcium_Binding_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Calcium_Binding_Annotation -> rdfs:comment -> Resource,
shape_000454,uniprot.core:Reference_Proteome,http://purl.uniprot.org/core/Reference_Proteome,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Reference_Proteome -> rdfs:comment -> Resource,
shape_000455,uniprot.core:Representative_Proteome,http://purl.uniprot.org/core/Representative_Proteome,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Representative_Proteome -> rdfs:comment -> Resource,
shape_000456,uniprot.core:Sequence,http://purl.uniprot.org/core/Sequence,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Sequence -> rdfs:comment -> Resource,
shape_000457,uniprot.core:Active_Site_Annotation,http://purl.uniprot.org/core/Active_Site_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Active_Site_Annotation -> rdfs:comment -> Resource,
shape_000458,uniprot.core:Allergen_Annotation,http://purl.uniprot.org/core/Allergen_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Allergen_Annotation -> rdfs:comment -> Resource,
shape_000459,uniprot.core:Alternative_Initiation_Annotation,http://purl.uniprot.org/core/Alternative_Initiation_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Alternative_Initiation_Annotation -> rdfs:comment -> Resource,
shape_000460,uniprot.core:Alternative_Promoter_Usage_Annotation,http://purl.uniprot.org/core/Alternative_Promoter_Usage_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Alternative_Promoter_Usage_Annotation -> rdfs:comment -> Resource,
shape_000461,uniprot.core:Alternative_Sequence_Annotation,http://purl.uniprot.org/core/Alternative_Sequence_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Alternative_Sequence_Annotation -> rdfs:comment -> Resource,
shape_000462,uniprot.core:Alternative_Splicing_Annotation,http://purl.uniprot.org/core/Alternative_Splicing_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Alternative_Splicing_Annotation -> rdfs:comment -> Resource,
shape_000463,uniprot.core:Annotation,http://purl.uniprot.org/core/Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Annotation -> rdfs:comment -> Resource,
shape_000464,uniprot.core:Binding_Site_Annotation,http://purl.uniprot.org/core/Binding_Site_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Binding_Site_Annotation -> rdfs:comment -> Resource,
shape_000465,uniprot.core:Biotechnology_Annotation,http://purl.uniprot.org/core/Biotechnology_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Biotechnology_Annotation -> rdfs:comment -> Resource,
shape_000466,uniprot.core:Ribosomal_Frameshifting,http://purl.uniprot.org/core/Ribosomal_Frameshifting,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,uniprot.core:Ribosomal_Frameshifting -> rdfs:comment -> Literal,
shape_000453,uniprot.core:Proteome_Component,http://purl.uniprot.org/core/Proteome_Component,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Proteome_Component -> rdfs:comment -> Resource,
shape_000523,uniprot.core:Topological_Domain_Annotation,http://purl.uniprot.org/core/Topological_Domain_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Topological_Domain_Annotation -> rdfs:comment -> Resource,
shape_000524,uniprot.core:Toxic_Dose_Annotation,http://purl.uniprot.org/core/Toxic_Dose_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Toxic_Dose_Annotation -> rdfs:comment -> Resource,
shape_000525,uniprot.core:Transcript_Resource,http://purl.uniprot.org/core/Transcript_Resource,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Transcript_Resource -> rdfs:comment -> Resource,
shape_000526,uniprot.core:Transit_Peptide_Annotation,http://purl.uniprot.org/core/Transit_Peptide_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Transit_Peptide_Annotation -> rdfs:comment -> Resource,
shape_000527,uniprot.core:Transmembrane_Annotation,http://purl.uniprot.org/core/Transmembrane_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Transmembrane_Annotation -> rdfs:comment -> Resource,
shape_000528,uniprot.core:Zinc_Finger_Annotation,http://purl.uniprot.org/core/Zinc_Finger_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Zinc_Finger_Annotation -> rdfs:comment -> Resource,
shape_000529,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,owl:AnnotationProperty -> rdfs:label -> Literal,
shape_000532,owl:FunctionalProperty,http://www.w3.org/2002/07/owl#FunctionalProperty,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,owl:FunctionalProperty -> rdfs:label -> Literal,
shape_000533,owl:NamedIndividual,http://www.w3.org/2002/07/owl#NamedIndividual,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,owl:NamedIndividual -> rdfs:label -> Literal,
shape_000534,owl:Ontology,http://www.w3.org/2002/07/owl#Ontology,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,owl:Ontology -> rdfs:label -> Literal,
shape_000535,owl:Thing,http://www.w3.org/2002/07/owl#Thing,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,owl:Thing -> rdfs:label -> Literal,
shape_000536,uniprot.core:Mass_Measurement_Method,http://purl.uniprot.org/core/Mass_Measurement_Method,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,uniprot.core:Mass_Measurement_Method -> rdfs:label -> Literal,
shape_000494,uniprot.core:Mass_Spectrometry_Annotation,http://purl.uniprot.org/core/Mass_Spectrometry_Annotation,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Resource,Resource,0,0,0.0,0.0,uniprot.core:Mass_Spectrometry_Annotation -> rdfs:comment -> Resource,
shape_000538,uniprot.core:Protein_Existence,http://purl.uniprot.org/core/Protein_Existence,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,uniprot.core:Protein_Existence -> rdfs:label -> Literal,
shape_000539,uniprot.core:Rank,http://purl.uniprot.org/core/Rank,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,uniprot.core:Rank -> rdfs:label -> Literal,
shape_000540,uniprot.core:Status,http://purl.uniprot.org/core/Status,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,uniprot.core:Status -> rdfs:label -> Literal,
shape_000541,uniprot.core:Structure_Determination_Method,http://purl.uniprot.org/core/Structure_Determination_Method,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,uniprot.core:Structure_Determination_Method -> rdfs:label -> Literal,
shape_000542,uniprot.core:Database,http://purl.uniprot.org/core/Database,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,uniprot.core:Database -> rdfs:label -> Literal,
shape_000543,uniprot.core:Reference_Proteome,http://purl.uniprot.org/core/Reference_Proteome,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,uniprot.core:Reference_Proteome -> rdfs:label -> Literal,
shape_000544,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Resource,Resource,22,0,0.0,0.0,owl:ObjectProperty -> rdfs:label -> Resource,0.0
shape_000545,uniprot.core:Pathway,http://purl.uniprot.org/core/Pathway,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Resource,Resource,0,0,0.0,0.0,uniprot.core:Pathway -> rdfs:label -> Resource,
shape_000546,uniprot.core:Proteome,http://purl.uniprot.org/core/Proteome,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Resource,Resource,0,0,0.0,0.0,uniprot.core:Proteome -> rdfs:label -> Resource,
shape_000547,uniprot.core:Representative_Proteome,http://purl.uniprot.org/core/Representative_Proteome,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Resource,Resource,0,0,0.0,0.0,uniprot.core:Representative_Proteome -> rdfs:label -> Resource,
shape_000548,uniprot.core:Transposon,http://purl.uniprot.org/core/Transposon,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,uniprot.core:Transposon -> rdfs:label -> Literal,
shape_000549,uniprot.core:Participant,http://purl.uniprot.org/core/Participant,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Resource,Resource,0,0,0.0,0.0,uniprot.core:Participant -> rdfs:label -> Resource,
shape_000865,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:complete,http://purl.uniprot.org/core/complete,Resource,Resource,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:complete -> Resource,
